LAUS Code,State FIPS,County FIPS,County Name/State Abbreviation,Period,Force,Employed,Unemployed,rate
CN4706700000000,47,067,"Hancock County, TN",Feb-20,"2,165     ","2,020     ",145     ,6.7
CN4706900000000,47,069,"Hardeman County, TN",Feb-20,"9,621     ","9,088     ",533     ,5.5
CN4707100000000,47,071,"Hardin County, TN",Feb-20,"10,585     ","10,017     ",568     ,5.4
CN4707300000000,47,073,"Hawkins County, TN",Feb-20,"23,845     ","22,701     ","1,144     ",4.8
CN4707500000000,47,075,"Haywood County, TN",Feb-20,"7,843     ","7,449     ",394     ,5.0
CN4707700000000,47,077,"Henderson County, TN",Feb-20,"12,422     ","11,788     ",634     ,5.1
CN4707900000000,47,079,"Henry County, TN",Feb-20,"14,314     ","13,540     ",774     ,5.4
CN4708100000000,47,081,"Hickman County, TN",Feb-20,"11,723     ","11,325     ",398     ,3.4
CN4708300000000,47,083,"Houston County, TN",Feb-20,"3,371     ","3,161     ",210     ,6.2
CN4708500000000,47,085,"Humphreys County, TN",Feb-20,"9,019     ","8,589     ",430     ,4.8
CN4708700000000,47,087,"Jackson County, TN",Feb-20,"4,763     ","4,496     ",267     ,5.6
CN4708900000000,47,089,"Jefferson County, TN",Feb-20,"25,214     ","24,018     ","1,196     ",4.7
CN4709100000000,47,091,"Johnson County, TN",Feb-20,"7,775     ","7,434     ",341     ,4.4
CN4709300000000,47,093,"Knox County, TN",Feb-20,"245,805     ","238,103     ","7,702     ",3.1
CN4709500000000,47,095,"Lake County, TN",Feb-20,"1,787     ","1,672     ",115     ,6.4
CN4709700000000,47,097,"Lauderdale County, TN",Feb-20,"9,868     ","9,306     ",562     ,5.7
CN4709900000000,47,099,"Lawrence County, TN",Feb-20,"19,619     ","18,783     ",836     ,4.3
CN4710100000000,47,101,"Lewis County, TN",Feb-20,"5,228     ","5,016     ",212     ,4.1
CN4710300000000,47,103,"Lincoln County, TN",Feb-20,"16,463     ","15,277     ","1,186     ",7.2
CN4710500000000,47,105,"Loudon County, TN",Feb-20,"23,839     ","22,948     ",891     ,3.7
CN4710700000000,47,107,"McMinn County, TN",Feb-20,"24,213     ","23,211     ","1,002     ",4.1
CN4710900000000,47,109,"McNairy County, TN",Feb-20,"8,678     ","8,149     ",529     ,6.1
CN4711100000000,47,111,"Macon County, TN",Feb-20,"11,690     ","11,296     ",394     ,3.4
CN4711300000000,47,113,"Madison County, TN",Feb-20,"49,224     ","47,345     ","1,879     ",3.8
CN4711500000000,47,115,"Marion County, TN",Feb-20,"12,674     ","12,068     ",606     ,4.8
CN4711700000000,47,117,"Marshall County, TN",Feb-20,"15,813     ","15,199     ",614     ,3.9
CN4711900000000,47,119,"Maury County, TN",Feb-20,"50,506     ","48,884     ","1,622     ",3.2
CN4712100000000,47,121,"Meigs County, TN",Feb-20,"5,242     ","4,975     ",267     ,5.1
CN4712300000000,47,123,"Monroe County, TN",Feb-20,"20,304     ","19,464     ",840     ,4.1
CN4712500000000,47,125,"Montgomery County, TN",Feb-20,"87,299     ","83,735     ","3,564     ",4.1
CN4712700000000,47,127,"Moore County, TN",Feb-20,"3,704     ","3,583     ",121     ,3.3
CN4712900000000,47,129,"Morgan County, TN",Feb-20,"8,029     ","7,637     ",392     ,4.9
CN4713100000000,47,131,"Obion County, TN",Feb-20,"12,685     ","12,036     ",649     ,5.1
CN4713300000000,47,133,"Overton County, TN",Feb-20,"10,281     ","9,800     ",481     ,4.7
CN4713500000000,47,135,"Perry County, TN",Feb-20,"3,125     ","2,943     ",182     ,5.8
CN4713700000000,47,137,"Pickett County, TN",Feb-20,"2,376     ","2,251     ",125     ,5.3
CN4713900000000,47,139,"Polk County, TN",Feb-20,"7,729     ","7,381     ",348     ,4.5
CN4714100000000,47,141,"Putnam County, TN",Feb-20,"35,450     ","34,088     ","1,362     ",3.8
CN4714300000000,47,143,"Rhea County, TN",Feb-20,"13,663     ","12,869     ",794     ,5.8
CN4714500000000,47,145,"Roane County, TN",Feb-20,"23,720     ","22,613     ","1,107     ",4.7
CN4714700000000,47,147,"Robertson County, TN",Feb-20,"39,037     ","37,833     ","1,204     ",3.1
CN4714900000000,47,149,"Rutherford County, TN",Feb-20,"188,095     ","182,903     ","5,192     ",2.8
CN4715100000000,47,151,"Scott County, TN",Feb-20,"8,300     ","7,880     ",420     ,5.1
CN4715300000000,47,153,"Sequatchie County, TN",Feb-20,"6,294     ","5,999     ",295     ,4.7
CN4715500000000,47,155,"Sevier County, TN",Feb-20,"52,964     ","49,717     ","3,247     ",6.1
CN4715700000000,47,157,"Shelby County, TN",Feb-20,"447,084     ","427,614     ","19,470     ",4.4
CN4715900000000,47,159,"Smith County, TN",Feb-20,"9,713     ","9,388     ",325     ,3.3
CN4716100000000,47,161,"Stewart County, TN",Feb-20,"5,627     ","5,332     ",295     ,5.2
CN4716300000000,47,163,"Sullivan County, TN",Feb-20,"70,302     ","67,381     ","2,921     ",4.2
CN4716500000000,47,165,"Sumner County, TN",Feb-20,"104,604     ","101,533     ","3,071     ",2.9
CN4716700000000,47,167,"Tipton County, TN",Feb-20,"28,421     ","27,181     ","1,240     ",4.4
CN4716900000000,47,169,"Trousdale County, TN",Feb-20,"5,564     ","5,382     ",182     ,3.3
CN4717100000000,47,171,"Unicoi County, TN",Feb-20,"7,315     ","6,854     ",461     ,6.3
CN4717300000000,47,173,"Union County, TN",Feb-20,"7,685     ","7,358     ",327     ,4.3
CN4717500000000,47,175,"Van Buren County, TN",Feb-20,"2,061     ","1,952     ",109     ,5.3
CN4717700000000,47,177,"Warren County, TN",Feb-20,"16,621     ","15,863     ",758     ,4.6
CN4717900000000,47,179,"Washington County, TN",Feb-20,"60,988     ","58,610     ","2,378     ",3.9
CN4718100000000,47,181,"Wayne County, TN",Feb-20,"6,294     ","5,942     ",352     ,5.6
CN4718300000000,47,183,"Weakley County, TN",Feb-20,"16,328     ","15,688     ",640     ,3.9
CN4718500000000,47,185,"White County, TN",Feb-20,"12,342     ","11,833     ",509     ,4.1
CN4718700000000,47,187,"Williamson County, TN",Feb-20,"131,059     ","127,709     ","3,350     ",2.6
CN4718900000000,47,189,"Wilson County, TN",Feb-20,"78,450     ","76,155     ","2,295     ",2.9
CN4800100000000,48,001,"Anderson County, TX",Feb-20,"24,194     ","23,486     ",708     ,2.9
CN4800300000000,48,003,"Andrews County, TX",Feb-20,"9,998     ","9,754     ",244     ,2.4
CN4800500000000,48,005,"Angelina County, TX",Feb-20,"36,084     ","34,560     ","1,524     ",4.2
CN4800700000000,48,007,"Aransas County, TX",Feb-20,"9,479     ","9,065     ",414     ,4.4
CN4800900000000,48,009,"Archer County, TX",Feb-20,"4,164     ","4,040     ",124     ,3.0
CN4801100000000,48,011,"Armstrong County, TX",Feb-20,945     ,916     ,29     ,3.1
CN4801300000000,48,013,"Atascosa County, TX",Feb-20,"22,068     ","21,253     ",815     ,3.7
CN4801500000000,48,015,"Austin County, TX",Feb-20,"14,363     ","13,854     ",509     ,3.5
CN4801700000000,48,017,"Bailey County, TX",Feb-20,"2,460     ","2,368     ",92     ,3.7
CN4801900000000,48,019,"Bandera County, TX",Feb-20,"10,227     ","9,895     ",332     ,3.2
CN4802100000000,48,021,"Bastrop County, TX",Feb-20,"43,806     ","42,528     ","1,278     ",2.9
CN4802300000000,48,023,"Baylor County, TX",Feb-20,"1,784     ","1,737     ",47     ,2.6
CN4802500000000,48,025,"Bee County, TX",Feb-20,"9,936     ","9,456     ",480     ,4.8
CN4802700000000,48,027,"Bell County, TX",Feb-20,"146,316     ","140,828     ","5,488     ",3.8
CN4802900000000,48,029,"Bexar County, TX",Feb-20,"964,600     ","934,452     ","30,148     ",3.1
CN4803100000000,48,031,"Blanco County, TX",Feb-20,"6,651     ","6,494     ",157     ,2.4
CN4803300000000,48,033,"Borden County, TX",Feb-20,429     ,419     ,10     ,2.3
CN4803500000000,48,035,"Bosque County, TX",Feb-20,"8,406     ","8,103     ",303     ,3.6
CN4803700000000,48,037,"Bowie County, TX",Feb-20,"40,269     ","38,556     ","1,713     ",4.3
CN4803900000000,48,039,"Brazoria County, TX",Feb-20,"183,079     ","175,160     ","7,919     ",4.3
CN4804100000000,48,041,"Brazos County, TX",Feb-20,"123,365     ","120,124     ","3,241     ",2.6
CN4804300000000,48,043,"Brewster County, TX",Feb-20,"4,250     ","4,126     ",124     ,2.9
CN4804500000000,48,045,"Briscoe County, TX",Feb-20,570     ,548     ,22     ,3.9
CN4804700000000,48,047,"Brooks County, TX",Feb-20,"2,686     ","2,540     ",146     ,5.4
CN4804900000000,48,049,"Brown County, TX",Feb-20,"15,646     ","15,035     ",611     ,3.9
CN4805100000000,48,051,"Burleson County, TX",Feb-20,"8,698     ","8,393     ",305     ,3.5
CN4805300000000,48,053,"Burnet County, TX",Feb-20,"23,887     ","23,225     ",662     ,2.8
CN4805500000000,48,055,"Caldwell County, TX",Feb-20,"20,078     ","19,433     ",645     ,3.2
CN4805700000000,48,057,"Calhoun County, TX",Feb-20,"12,390     ","11,979     ",411     ,3.3
CN4805900000000,48,059,"Callahan County, TX",Feb-20,"6,218     ","6,025     ",193     ,3.1
CN4806100000000,48,061,"Cameron County, TX",Feb-20,"169,117     ","159,293     ","9,824     ",5.8
CN4806300000000,48,063,"Camp County, TX",Feb-20,"5,029     ","4,807     ",222     ,4.4
CN4806500000000,48,065,"Carson County, TX",Feb-20,"3,061     ","2,972     ",89     ,2.9
CN4806700000000,48,067,"Cass County, TX",Feb-20,"12,461     ","11,909     ",552     ,4.4
CN4806900000000,48,069,"Castro County, TX",Feb-20,"3,431     ","3,335     ",96     ,2.8
CN4807100000000,48,071,"Chambers County, TX",Feb-20,"19,867     ","18,947     ",920     ,4.6
CN4807300000000,48,073,"Cherokee County, TX",Feb-20,"21,016     ","20,153     ",863     ,4.1
CN4807500000000,48,075,"Childress County, TX",Feb-20,"2,915     ","2,829     ",86     ,3.0
CN4807700000000,48,077,"Clay County, TX",Feb-20,"4,946     ","4,800     ",146     ,3.0
CN4807900000000,48,079,"Cochran County, TX",Feb-20,"1,128     ","1,085     ",43     ,3.8
CN4808100000000,48,081,"Coke County, TX",Feb-20,"1,465     ","1,423     ",42     ,2.9
CN4808300000000,48,083,"Coleman County, TX",Feb-20,"2,877     ","2,745     ",132     ,4.6
CN4808500000000,48,085,"Collin County, TX",Feb-20,"574,807     ","557,582     ","17,225     ",3.0
CN4808700000000,48,087,"Collingsworth County, TX",Feb-20,"1,138     ","1,098     ",40     ,3.5
CN4808900000000,48,089,"Colorado County, TX",Feb-20,"9,905     ","9,570     ",335     ,3.4
CN4809100000000,48,091,"Comal County, TX",Feb-20,"74,522     ","72,296     ","2,226     ",3.0
CN4809300000000,48,093,"Comanche County, TX",Feb-20,"5,640     ","5,436     ",204     ,3.6
CN4809500000000,48,095,"Concho County, TX",Feb-20,"1,351     ","1,314     ",37     ,2.7
CN4809700000000,48,097,"Cooke County, TX",Feb-20,"20,000     ","19,373     ",627     ,3.1
CN4809900000000,48,099,"Coryell County, TX",Feb-20,"24,525     ","23,583     ",942     ,3.8
CN4810100000000,48,101,"Cottle County, TX",Feb-20,547     ,521     ,26     ,4.8
CN4810300000000,48,103,"Crane County, TX",Feb-20,"1,559     ","1,483     ",76     ,4.9
CN4810500000000,48,105,"Crockett County, TX",Feb-20,"1,646     ","1,577     ",69     ,4.2
CN4810700000000,48,107,"Crosby County, TX",Feb-20,"2,501     ","2,411     ",90     ,3.6
CN4810900000000,48,109,"Culberson County, TX",Feb-20,"1,048     ","1,013     ",35     ,3.3
CN4811100000000,48,111,"Dallam County, TX",Feb-20,"3,882     ","3,799     ",83     ,2.1
CN4811300000000,48,113,"Dallas County, TX",Feb-20,"1,390,999     ","1,344,725     ","46,274     ",3.3
CN4811500000000,48,115,"Dawson County, TX",Feb-20,"4,744     ","4,539     ",205     ,4.3
CN4811700000000,48,117,"Deaf Smith County, TX",Feb-20,"8,522     ","8,283     ",239     ,2.8
CN4811900000000,48,119,"Delta County, TX",Feb-20,"2,466     ","2,376     ",90     ,3.6
CN4812100000000,48,121,"Denton County, TX",Feb-20,"504,556     ","489,893     ","14,663     ",2.9
CN4812300000000,48,123,"DeWitt County, TX",Feb-20,"9,948     ","9,686     ",262     ,2.6
CN4812500000000,48,125,"Dickens County, TX",Feb-20,669     ,641     ,28     ,4.2
CN4812700000000,48,127,"Dimmit County, TX",Feb-20,"7,498     ","7,288     ",210     ,2.8
CN4812900000000,48,129,"Donley County, TX",Feb-20,"1,393     ","1,347     ",46     ,3.3
CN4813100000000,48,131,"Duval County, TX",Feb-20,"4,934     ","4,677     ",257     ,5.2
CN4813300000000,48,133,"Eastland County, TX",Feb-20,"8,168     ","7,879     ",289     ,3.5
CN4813500000000,48,135,"Ector County, TX",Feb-20,"88,372     ","85,445     ","2,927     ",3.3
CN4813700000000,48,137,"Edwards County, TX",Feb-20,"1,145     ","1,121     ",24     ,2.1
CN4813900000000,48,139,"Ellis County, TX",Feb-20,"94,526     ","91,667     ","2,859     ",3.0
CN4814100000000,48,141,"El Paso County, TX",Feb-20,"369,182     ","354,995     ","14,187     ",3.8
CN4814300000000,48,143,"Erath County, TX",Feb-20,"21,219     ","20,511     ",708     ,3.3
CN4814500000000,48,145,"Falls County, TX",Feb-20,"6,644     ","6,414     ",230     ,3.5
CN4814700000000,48,147,"Fannin County, TX",Feb-20,"17,645     ","17,170     ",475     ,2.7
CN4814900000000,48,149,"Fayette County, TX",Feb-20,"12,110     ","11,788     ",322     ,2.7
CN4815100000000,48,151,"Fisher County, TX",Feb-20,"1,619     ","1,575     ",44     ,2.7
CN4815300000000,48,153,"Floyd County, TX",Feb-20,"2,578     ","2,443     ",135     ,5.2
CN4815500000000,48,155,"Foard County, TX",Feb-20,589     ,572     ,17     ,2.9
CN4815700000000,48,157,"Fort Bend County, TX",Feb-20,"399,539     ","385,635     ","13,904     ",3.5
CN4815900000000,48,159,"Franklin County, TX",Feb-20,"4,674     ","4,514     ",160     ,3.4
CN4816100000000,48,161,"Freestone County, TX",Feb-20,"6,436     ","6,107     ",329     ,5.1
CN4816300000000,48,163,"Frio County, TX",Feb-20,"10,484     ","10,191     ",293     ,2.8
CN4816500000000,48,165,"Gaines County, TX",Feb-20,"10,000     ","9,739     ",261     ,2.6
CN4816700000000,48,167,"Galveston County, TX",Feb-20,"168,474     ","161,720     ","6,754     ",4.0
CN4816900000000,48,169,"Garza County, TX",Feb-20,"2,189     ","2,121     ",68     ,3.1
CN4817100000000,48,171,"Gillespie County, TX",Feb-20,"13,604     ","13,256     ",348     ,2.6
CN4817300000000,48,173,"Glasscock County, TX",Feb-20,790     ,773     ,17     ,2.2
CN4817500000000,48,175,"Goliad County, TX",Feb-20,"3,271     ","3,146     ",125     ,3.8
CN4817700000000,48,177,"Gonzales County, TX",Feb-20,"9,710     ","9,425     ",285     ,2.9
CN4817900000000,48,179,"Gray County, TX",Feb-20,"8,089     ","7,766     ",323     ,4.0
CN4818100000000,48,181,"Grayson County, TX",Feb-20,"64,461     ","62,386     ","2,075     ",3.2
CN4818300000000,48,183,"Gregg County, TX",Feb-20,"57,990     ","55,641     ","2,349     ",4.1
CN4818500000000,48,185,"Grimes County, TX",Feb-20,"11,359     ","10,888     ",471     ,4.1
CN4818700000000,48,187,"Guadalupe County, TX",Feb-20,"82,701     ","80,336     ","2,365     ",2.9
CN4818900000000,48,189,"Hale County, TX",Feb-20,"12,005     ","11,466     ",539     ,4.5
CN4819100000000,48,191,"Hall County, TX",Feb-20,"1,054     ","1,005     ",49     ,4.6
CN4819300000000,48,193,"Hamilton County, TX",Feb-20,"3,677     ","3,556     ",121     ,3.3
CN4819500000000,48,195,"Hansford County, TX",Feb-20,"2,733     ","2,672     ",61     ,2.2
CN4819700000000,48,197,"Hardeman County, TX",Feb-20,"1,735     ","1,685     ",50     ,2.9
CN4819900000000,48,199,"Hardin County, TX",Feb-20,"25,485     ","24,351     ","1,134     ",4.4
CN4820100000000,48,201,"Harris County, TX",Feb-20,"2,361,581     ","2,269,910     ","91,671     ",3.9
CN4820300000000,48,203,"Harrison County, TX",Feb-20,"29,523     ","28,272     ","1,251     ",4.2
CN4820500000000,48,205,"Hartley County, TX",Feb-20,"2,794     ","2,745     ",49     ,1.8
CN4820700000000,48,207,"Haskell County, TX",Feb-20,"2,286     ","2,211     ",75     ,3.3
CN4820900000000,48,209,"Hays County, TX",Feb-20,"122,502     ","119,193     ","3,309     ",2.7
CN4821100000000,48,211,"Hemphill County, TX",Feb-20,"1,881     ","1,819     ",62     ,3.3
CN4821300000000,48,213,"Henderson County, TX",Feb-20,"36,922     ","35,595     ","1,327     ",3.6
CN4821500000000,48,215,"Hidalgo County, TX",Feb-20,"362,658     ","338,312     ","24,346     ",6.7
CN4821700000000,48,217,"Hill County, TX",Feb-20,"16,560     ","15,994     ",566     ,3.4
CN4821900000000,48,219,"Hockley County, TX",Feb-20,"11,292     ","10,944     ",348     ,3.1
CN4822100000000,48,221,"Hood County, TX",Feb-20,"28,104     ","27,107     ",997     ,3.5
CN4822300000000,48,223,"Hopkins County, TX",Feb-20,"17,646     ","17,081     ",565     ,3.2
CN4822500000000,48,225,"Houston County, TX",Feb-20,"10,356     ","10,016     ",340     ,3.3
CN4822700000000,48,227,"Howard County, TX",Feb-20,"14,190     ","13,736     ",454     ,3.2
CN4822900000000,48,229,"Hudspeth County, TX",Feb-20,"1,851     ","1,773     ",78     ,4.2
CN4823100000000,48,231,"Hunt County, TX",Feb-20,"44,296     ","42,726     ","1,570     ",3.5
CN4823300000000,48,233,"Hutchinson County, TX",Feb-20,"8,757     ","8,343     ",414     ,4.7
CN4823500000000,48,235,"Irion County, TX",Feb-20,768     ,749     ,19     ,2.5
CN4823700000000,48,237,"Jack County, TX",Feb-20,"3,417     ","3,271     ",146     ,4.3
CN4823900000000,48,239,"Jackson County, TX",Feb-20,"7,699     ","7,455     ",244     ,3.2
CN4824100000000,48,241,"Jasper County, TX",Feb-20,"12,853     ","11,995     ",858     ,6.7
CN4824300000000,48,243,"Jeff Davis County, TX",Feb-20,"1,002     ",970     ,32     ,3.2
CN4824500000000,48,245,"Jefferson County, TX",Feb-20,"107,841     ","101,556     ","6,285     ",5.8
CN4824700000000,48,247,"Jim Hogg County, TX",Feb-20,"1,867     ","1,780     ",87     ,4.7
CN4824900000000,48,249,"Jim Wells County, TX",Feb-20,"16,871     ","15,987     ",884     ,5.2
CN4825100000000,48,251,"Johnson County, TX",Feb-20,"83,714     ","80,978     ","2,736     ",3.3
CN4825300000000,48,253,"Jones County, TX",Feb-20,"5,806     ","5,576     ",230     ,4.0
CN4825500000000,48,255,"Karnes County, TX",Feb-20,"7,435     ","7,245     ",190     ,2.6
CN4825700000000,48,257,"Kaufman County, TX",Feb-20,"65,958     ","63,769     ","2,189     ",3.3
CN4825900000000,48,259,"Kendall County, TX",Feb-20,"22,490     ","21,868     ",622     ,2.8
CN4826100000000,48,261,"Kenedy County, TX",Feb-20,204     ,197     ,7     ,3.4
CN4826300000000,48,263,"Kent County, TX",Feb-20,486     ,471     ,15     ,3.1
CN4826500000000,48,265,"Kerr County, TX",Feb-20,"22,498     ","21,775     ",723     ,3.2
CN4826700000000,48,267,"Kimble County, TX",Feb-20,"1,818     ","1,757     ",61     ,3.4
CN4826900000000,48,269,"King County, TX",Feb-20,238     ,232     ,6     ,2.5
CN4827100000000,48,271,"Kinney County, TX",Feb-20,"1,403     ","1,339     ",64     ,4.6
CN4827300000000,48,273,"Kleberg County, TX",Feb-20,"13,679     ","13,060     ",619     ,4.5
CN4827500000000,48,275,"Knox County, TX",Feb-20,"1,428     ","1,377     ",51     ,3.6
CN4827700000000,48,277,"Lamar County, TX",Feb-20,"24,476     ","23,678     ",798     ,3.3
CN4827900000000,48,279,"Lamb County, TX",Feb-20,"5,381     ","5,178     ",203     ,3.8
CN4828100000000,48,281,"Lampasas County, TX",Feb-20,"9,375     ","9,063     ",312     ,3.3
CN4828300000000,48,283,"La Salle County, TX",Feb-20,"4,429     ","4,293     ",136     ,3.1
CN4828500000000,48,285,"Lavaca County, TX",Feb-20,"8,422     ","8,178     ",244     ,2.9
CN4828700000000,48,287,"Lee County, TX",Feb-20,"10,079     ","9,801     ",278     ,2.8
CN4828900000000,48,289,"Leon County, TX",Feb-20,"6,352     ","6,055     ",297     ,4.7
CN4829100000000,48,291,"Liberty County, TX",Feb-20,"33,852     ","32,002     ","1,850     ",5.5
CN4829300000000,48,293,"Limestone County, TX",Feb-20,"8,726     ","8,372     ",354     ,4.1
CN4829500000000,48,295,"Lipscomb County, TX",Feb-20,"1,644     ","1,600     ",44     ,2.7
CN4829700000000,48,297,"Live Oak County, TX",Feb-20,"5,705     ","5,519     ",186     ,3.3
CN4829900000000,48,299,"Llano County, TX",Feb-20,"8,742     ","8,442     ",300     ,3.4
CN4830100000000,48,301,"Loving County, TX",Feb-20,685     ,681     ,4     ,0.6
CN4830300000000,48,303,"Lubbock County, TX",Feb-20,"159,088     ","154,721     ","4,367     ",2.7
CN4830500000000,48,305,"Lynn County, TX",Feb-20,"2,805     ","2,705     ",100     ,3.6
CN4830700000000,48,307,"McCulloch County, TX",Feb-20,"3,323     ","3,168     ",155     ,4.7
CN4830900000000,48,309,"McLennan County, TX",Feb-20,"120,809     ","116,871     ","3,938     ",3.3
CN4831100000000,48,311,"McMullen County, TX",Feb-20,904     ,890     ,14     ,1.5
CN4831300000000,48,313,"Madison County, TX",Feb-20,"4,499     ","4,317     ",182     ,4.0
CN4831500000000,48,315,"Marion County, TX",Feb-20,"4,215     ","4,015     ",200     ,4.7
CN4831700000000,48,317,"Martin County, TX",Feb-20,"2,906     ","2,821     ",85     ,2.9
CN4831900000000,48,319,"Mason County, TX",Feb-20,"1,782     ","1,722     ",60     ,3.4
CN4832100000000,48,321,"Matagorda County, TX",Feb-20,"16,751     ","15,781     ",970     ,5.8
CN4832300000000,48,323,"Maverick County, TX",Feb-20,"24,547     ","22,190     ","2,357     ",9.6
CN4832500000000,48,325,"Medina County, TX",Feb-20,"22,187     ","21,465     ",722     ,3.3
CN4832700000000,48,327,"Menard County, TX",Feb-20,865     ,836     ,29     ,3.4
CN4832900000000,48,329,"Midland County, TX",Feb-20,"108,114     ","105,606     ","2,508     ",2.3
CN4833100000000,48,331,"Milam County, TX",Feb-20,"9,704     ","9,264     ",440     ,4.5
CN4833300000000,48,333,"Mills County, TX",Feb-20,"1,908     ","1,850     ",58     ,3.0
CN4833500000000,48,335,"Mitchell County, TX",Feb-20,"2,346     ","2,270     ",76     ,3.2
CN4833700000000,48,337,"Montague County, TX",Feb-20,"9,458     ","9,153     ",305     ,3.2
CN4833900000000,48,339,"Montgomery County, TX",Feb-20,"289,593     ","279,483     ","10,110     ",3.5
CN4834100000000,48,341,"Moore County, TX",Feb-20,"10,814     ","10,546     ",268     ,2.5
CN4834300000000,48,343,"Morris County, TX",Feb-20,"4,862     ","4,594     ",268     ,5.5
CN4834500000000,48,345,"Motley County, TX",Feb-20,470     ,453     ,17     ,3.6
CN4834700000000,48,347,"Nacogdoches County, TX",Feb-20,"28,241     ","27,171     ","1,070     ",3.8
CN4834900000000,48,349,"Navarro County, TX",Feb-20,"24,462     ","23,624     ",838     ,3.4
CN4835100000000,48,351,"Newton County, TX",Feb-20,"5,225     ","4,895     ",330     ,6.3
CN4835300000000,48,353,"Nolan County, TX",Feb-20,"7,316     ","7,094     ",222     ,3.0
CN4835500000000,48,355,"Nueces County, TX",Feb-20,"168,231     ","161,198     ","7,033     ",4.2
CN4835700000000,48,357,"Ochiltree County, TX",Feb-20,"4,335     ","4,188     ",147     ,3.4
CN4835900000000,48,359,"Oldham County, TX",Feb-20,929     ,900     ,29     ,3.1
CN4836100000000,48,361,"Orange County, TX",Feb-20,"36,634     ","34,803     ","1,831     ",5.0
CN4836300000000,48,363,"Palo Pinto County, TX",Feb-20,"13,583     ","13,157     ",426     ,3.1
CN4836500000000,48,365,"Panola County, TX",Feb-20,"10,225     ","9,761     ",464     ,4.5
CN4836700000000,48,367,"Parker County, TX",Feb-20,"68,650     ","66,555     ","2,095     ",3.1
CN4836900000000,48,369,"Parmer County, TX",Feb-20,"4,889     ","4,772     ",117     ,2.4
CN4837100000000,48,371,"Pecos County, TX",Feb-20,"6,390     ","6,153     ",237     ,3.7
CN4837300000000,48,373,"Polk County, TX",Feb-20,"18,336     ","17,409     ",927     ,5.1
CN4837500000000,48,375,"Potter County, TX",Feb-20,"55,992     ","54,492     ","1,500     ",2.7
CN4837700000000,48,377,"Presidio County, TX",Feb-20,"3,195     ","2,928     ",267     ,8.4
CN4837900000000,48,379,"Rains County, TX",Feb-20,"6,225     ","6,043     ",182     ,2.9
CN4838100000000,48,381,"Randall County, TX",Feb-20,"73,157     ","71,364     ","1,793     ",2.5
CN4838300000000,48,383,"Reagan County, TX",Feb-20,"1,936     ","1,882     ",54     ,2.8
CN4838500000000,48,385,"Real County, TX",Feb-20,"1,023     ",974     ,49     ,4.8
CN4838700000000,48,387,"Red River County, TX",Feb-20,"5,159     ","4,916     ",243     ,4.7
CN4838900000000,48,389,"Reeves County, TX",Feb-20,"12,555     ","12,309     ",246     ,2.0
CN4839100000000,48,391,"Refugio County, TX",Feb-20,"3,156     ","3,038     ",118     ,3.7
CN4839300000000,48,393,"Roberts County, TX",Feb-20,417     ,405     ,12     ,2.9
CN4839500000000,48,395,"Robertson County, TX",Feb-20,"7,930     ","7,641     ",289     ,3.6
CN4839700000000,48,397,"Rockwall County, TX",Feb-20,"53,118     ","51,523     ","1,595     ",3.0
CN4839900000000,48,399,"Runnels County, TX",Feb-20,"4,634     ","4,487     ",147     ,3.2
CN4840100000000,48,401,"Rusk County, TX",Feb-20,"22,975     ","22,051     ",924     ,4.0
CN4840300000000,48,403,"Sabine County, TX",Feb-20,"3,696     ","3,438     ",258     ,7.0
CN4840500000000,48,405,"San Augustine County, TX",Feb-20,"3,555     ","3,376     ",179     ,5.0
CN4840700000000,48,407,"San Jacinto County, TX",Feb-20,"11,931     ","11,374     ",557     ,4.7
CN4840900000000,48,409,"San Patricio County, TX",Feb-20,"30,035     ","28,379     ","1,656     ",5.5
CN4841100000000,48,411,"San Saba County, TX",Feb-20,"2,597     ","2,505     ",92     ,3.5
CN4841300000000,48,413,"Schleicher County, TX",Feb-20,"1,317     ","1,277     ",40     ,3.0
